2020-05-20 15:01:05.982 [main] INFO  com.vocust.qywx.demo.WeChatApplication - Starting WeChatApplication on NOVO-20191015XL with PID 22340 (D:\eclipse_work_space\qywechat\target\classes started by lenovo in D:\eclipse_work_space\qywechat)
2020-05-20 15:01:05.990 [main] INFO  com.vocust.qywx.demo.WeChatApplication - No active profile set, falling back to default profiles: default
2020-05-20 15:01:06.081 [main] INFO  o.s.b.c.e.AnnotationConfigEmbeddedWebApplicationContext - Refreshing org.springframework.boot.context.embedded.AnnotationConfigEmbeddedWebApplicationContext@39ac0c0a: startup date [Wed May 20 15:01:06 CST 2020]; root of context hierarchy
2020-05-20 15:01:06.461 [background-preinit] INFO  org.hibernate.validator.internal.util.Version - HV000001: Hibernate Validator 5.3.6.Final
2020-05-20 15:01:08.521 [main] INFO  o.s.b.c.e.tomcat.TomcatEmbeddedServletContainer - Tomcat initialized with port(s): 8888 (http)
2020-05-20 15:01:08.537 [main] INFO  org.apache.catalina.core.StandardService - Starting service [Tomcat]
2020-05-20 15:01:08.538 [main] INFO  org.apache.catalina.core.StandardEngine - Starting Servlet Engine: Apache Tomcat/8.5.23
2020-05-20 15:01:08.713 [localhost-startStop-1] INFO  o.a.c.core.ContainerBase.[Tomcat].[localhost].[/] - Initializing Spring embedded WebApplicationContext
2020-05-20 15:01:08.714 [localhost-startStop-1] INFO  org.springframework.web.context.ContextLoader - Root WebApplicationContext: initialization completed in 2635 ms
2020-05-20 15:01:08.894 [localhost-startStop-1] INFO  com.vocust.qywx.demo.utils.GlobalCorsConfig - ---------------------加载跨域请求------------------------------
2020-05-20 15:01:08.896 [localhost-startStop-1] INFO  com.vocust.qywx.demo.utils.GlobalCorsConfig - ---------------------加载跨域请求------------------------------
2020-05-20 15:01:09.058 [localhost-startStop-1] INFO  o.s.boot.web.servlet.ServletRegistrationBean - Mapping servlet: 'dispatcherServlet' to [/]
2020-05-20 15:01:09.064 [localhost-startStop-1] INFO  o.s.boot.web.servlet.FilterRegistrationBean - Mapping filter: 'characterEncodingFilter' to: [/*]
2020-05-20 15:01:09.065 [localhost-startStop-1] INFO  o.s.boot.web.servlet.FilterRegistrationBean - Mapping filter: 'hiddenHttpMethodFilter' to: [/*]
2020-05-20 15:01:09.065 [localhost-startStop-1] INFO  o.s.boot.web.servlet.FilterRegistrationBean - Mapping filter: 'httpPutFormContentFilter' to: [/*]
2020-05-20 15:01:09.066 [localhost-startStop-1] INFO  o.s.boot.web.servlet.FilterRegistrationBean - Mapping filter: 'requestContextFilter' to: [/*]
2020-05-20 15:01:09.066 [localhost-startStop-1] INFO  o.s.boot.web.servlet.FilterRegistrationBean - Mapping filter: 'corsFilter' to: [/*]
2020-05-20 15:01:11.547 [main] INFO  c.vocust.qywx.demo.service.impl.QychatServiceImpl - ---AAAAAAAAAA---{"id":0,"msgid":"9201526980645884839_1589733781","action":"send","from":"cc.wang","tolist":"[\"XiaYiWen\",\"YangJinSong\",\"ShiYe\",\"MiYuFei\",\"JiangKe\"]","roomid":"wrVpG_CwAA0TCMla7vEEgOFe9jcojULA","msgtime":"1589733781110","msgtype":"text","text":"{\"content\":\"会议室冲突，明天产品会调整到下午4~5点，通知各自业务和研发  @夏逸文 @陈丹 \"}"}
2020-05-20 15:01:11.567 [main] INFO  c.vocust.qywx.demo.service.impl.QychatServiceImpl - ---AAAAAAAAAA---{"id":0,"msgid":"13048506527535543127_1589768407","action":"send","from":"XiaJinWu","tolist":"[\"wmVpG_CwAAqYaeWHKNquYchFz8KAoUgw\"]","roomid":"","msgtime":"1589768407162","msgtype":"weapp","weapp":"{\"displayname\":\"服务须知\",\"description\":\"客户需同意存档聊天记录\",\"title\":\"开始聊天前请仔细阅读服务须知事项\",\"username\":\"gh_6f7c8b5d5cd5@app\"}"}
2020-05-20 15:01:11.584 [main] INFO  c.vocust.qywx.demo.service.impl.QychatServiceImpl - ---AAAAAAAAAA---{"id":0,"msgid":"1335857724287903608_1589768423","action":"send","from":"XiaJinWu","tolist":"[\"wmVpG_CwAAqYaeWHKNquYchFz8KAoUgw\"]","roomid":"","msgtime":"1589768422470","msgtype":"text","text":"{\"content\":\"你好\"}"}
2020-05-20 15:01:11.596 [main] INFO  c.vocust.qywx.demo.service.impl.QychatServiceImpl - ---AAAAAAAAAA---{"id":0,"msgid":"3684855344679343104_1589768454","action":"send","from":"wmVpG_CwAAqYaeWHKNquYchFz8KAoUgw","tolist":"[\"XiaJinWu\"]","roomid":"","msgtime":"1589768454008","msgtype":"text","text":"{\"content\":\"1111\"}"}
2020-05-20 15:01:11.608 [main] INFO  c.vocust.qywx.demo.service.impl.QychatServiceImpl - ---AAAAAAAAAA---{"id":0,"msgid":"2010533891718666221_1589770294","action":"send","from":"cc.wang","tolist":"[\"XiaYiWen\",\"YangJinSong\",\"ShiYe\",\"MiYuFei\",\"JiangKe\"]","roomid":"wrVpG_CwAA0TCMla7vEEgOFe9jcojULA","msgtime":"1589770294655","msgtype":"text","text":"{\"content\":\"下午3点  找个会议室reviewppt\"}"}
2020-05-20 15:01:11.619 [main] INFO  c.vocust.qywx.demo.service.impl.QychatServiceImpl - ---AAAAAAAAAA---{"id":0,"msgid":"17111306753834395853_1589770439","action":"send","from":"JiangKe","tolist":"[\"XiaYiWen\",\"YangJinSong\",\"ShiYe\",\"MiYuFei\",\"cc.wang\"]","roomid":"wrVpG_CwAA0TCMla7vEEgOFe9jcojULA","msgtime":"1589770439067","msgtype":"text","text":"{\"content\":\"收到\"}"}
2020-05-20 15:01:11.629 [main] INFO  c.vocust.qywx.demo.service.impl.QychatServiceImpl - ---AAAAAAAAAA---{"id":0,"msgid":"16099673022464988996_1589784106","action":"send","from":"cc.wang","tolist":"[\"XiaYiWen\",\"YanLei\",\"HuFei\",\"lchen\",\"ShenJieSheng\",\"ZhouYang\",\"LiJie\",\"LuoRui\",\"YangTao\",\"ZhangTingTing\",\"ZhouLing\",\"DingJie\",\"DouJianHua\",\"ChenJunXu\",\"xzzhu\",\"WangShaSha\",\"YeShuai\",\"YuanXiaoDong\",\"PanChengBin\",\"YangJinSong\",\"XiangLingYang\",\"YuLiangLiang\",\"WangJingWen\",\"HuangShuaiShuai\",\"GuanYaDong\",\"XiongMin\",\"mhsun\",\"XiaJinWu\",\"ChenXuWei\",\"ZhaoZhiYuan\",\"qli\",\"ShiYe\",\"xyzhang\",\"lgsong\",\"ChenJiaShun\",\"YangFengGuang\",\"GongGai\",\"LuanXueWei\",\"MaSiJun\",\"jliu\",\"YangZheng\",\"LvJingWei\",\"FuLeLe\",\"LiuXiaoLei\",\"JinZiYu\",\"zlwu\",\"ZhaoShiJun\",\"WuHaiMing\",\"BaoDePeng\",\"wxwu\",\"rtsun\",\"PangBo\",\"MiYuFei\",\"WangXiaoQin\",\"LiuPengLong\",\"WuXianNeng\",\"JiangKe\",\"QiLvQuTianZhu\",\"rqsong\",\"ZhangXiangYu\",\"JiYiCheng\",\"WuShiYi\"]","roomid":"wrVpG_CwAA6v1-JulLp7DTsOWLvxNyBw","msgtime":"1589784106732","msgtype":"text","text":"{\"content\":\"@所有人    为提高效率，以后周2的研发会精简，无需全部参加，相关人员参加即可，分为单双周，双周会上同步项目进度，各研发组TL自行安排。       单周讨论产品规划，PM+TL+相关业务同事参加。 \"}"}
